Id,Sales
12985,2059
12986,2059
12987,2088
12988,2135
12989,2126
12990,2126
12991,2344
12992,2344
12993,2494
12994,2483
12995,2516
12996,2498
12997,2590
12998,2590
12999,2590
13000,2590
13001,2475
13002,2553
13003,2651
13004,2756
13005,2786
13006,2777
13007,2723
13008,2713
13009,2599
13010,2931
13011,2676
13012,3129
13013,3070
13014,3066
13015,3147
13016,3170
13017,3134
13018,3170
13019,3303
13020,3276
13021,3303
13022,3569
13023,3334
13024,3331
13025,3400
13026,3406
13027,3820
13028,3413
13029,3486
13030,3417
13031,3496
13032,3555
13033,3477
13034,3555
13035,3528
13036,3536
13037,3490
13038,3540
13039,3540
13040,3490
13041,3490
13042,3572
13043,3507
13044,3368
13045,3505
13046,3421
13047,3459
13048,3450
13049,3497
13050,3450
13051,3450
13052,3666
13053,3619
13054,3678
13055,3720
13056,3593
13057,4165
13058,4230
13059,4230
13060,4157
13061,4157
13062,4254
13063,4063
13064,4254
13065,4254
13066,4254
13067,4254
13068,4254
13069,4160
13070,4254
13071,4134
13072,4206
13073,4161
13074,4255
13075,4255
13076,4255
13077,4333
13078,4442
13079,4442
13080,4401
13081,4401
13082,4489
13083,4489
13084,4489
13085,4521
13086,4489
13087,4489
13088,4642
13089,4606
13090,4612
13091,4577
13092,5236
13093,5236
13094,5256
13095,4941
13096,4902
13097,4957
13098,5068
13099,5087
13100,5042
13101,5077
13102,5092
13103,5159
13104,5193
13105,5220
13106,5220
13107,5188
13108,5119
13109,5258
13110,5339
13111,5097
13112,5021
13113,5022
13114,5091
13115,4930
13116,4969
13117,5417
13118,5466
13119,5069
13120,5191
13121,5412
13122,5675
13123,5615
13124,5675
13125,5687
13126,5621
13127,5608
13128,5531
13129,5506
13130,5704
13131,5636
13132,5693
13133,5555
13134,5493
13135,5475
13136,5551
13137,5569
13138,5535
13139,5459
13140,5614
13141,5643
13142,5749
13143,5987
13144,5990
13145,5617
13146,5649
13147,5952
13148,5774
13149,5873
13150,5913
13151,5907
13152,5907
13153,5907
13154,5926
13155,6442
13156,5965
13157,5969
13158,5951
13159,5955
13160,5912
13161,6475
13162,6464
13163,6226
13164,5953
13165,6186
13166,6142
13167,6259
13168,6442
13169,6582
13170,6311
13171,6284
13172,6469
13173,6531
13174,6667
13175,6697
13176,6535
13177,6438
13178,6377
13179,7280
13180,6596
13181,7134
13182,6808
13183,6793
13184,7362
13185,7217
13186,6828
13187,6504
13188,6670
13189,6932
13190,6963
13191,6746
13192,6900
13193,6789
13194,6836
13195,7285
13196,6967
13197,7099
13198,7201
13199,6895
13200,7163
13201,7237
13202,7071
13203,7049
13204,7210
13205,7457
13206,6994
13207,7218
13208,7341
13209,7564
13210,7686
13211,6972
13212,7635
13213,7375
13214,7528
13215,7701
13216,7583
13217,7537
13218,7600
13219,7968
13220,7968
13221,7967
13222,7962
13223,7927
13224,7862
13225,7657
13226,8052
13227,7843
13228,8115
13229,8003
13230,7842
13231,8452
13232,8207
13233,8409
13234,8411
13235,8242
13236,8140
13237,8023
13238,8060
13239,7945
13240,7491
13241,7668
13242,7898
13243,7862
13244,8124
13245,8124
13246,8198
13247,8198
13248,8016
13249,8023
13250,8382
13251,8382
13252,8290
13253,8263
13254,8525
13255,8550
13256,8675
13257,8375
13258,8192
13259,8428
13260,8257
13261,8272
13262,8464
13263,8510
13264,8893
13265,9021
13266,9053
13267,9204
13268,9204
13269,9245
13270,9182
13271,9055
13272,8951
13273,8910
13274,9240
13275,9371
13276,9232
13277,9232
13278,9065
13279,9065
13280,8975
13281,8684
13282,8979
13283,9421
13284,9215
13285,9221
13286,9282
13287,9752
13288,9692
13289,9675
13290,9541
13291,9163
13292,9295
13293,9393
13294,9757
13295,9757
13296,9484
13297,9639
13298,9506
13299,9506
13300,9766
13301,9730
13302,9730
13303,9951
13304,10529
13305,10376
13306,10546
13307,10546
13308,10546
13309,10651
13310,10651
13311,10259
13312,10411
13313,9760
13314,9595
13315,9563
13316,10263
13317,10437
13318,10596
13319,10603
13320,9946
13321,9946
13322,10164
13323,10329
13324,10410
13325,10581
13326,10697
13327,10623
13328,10623
13329,10766
13330,10956
13331,11023
13332,11023
13333,10802
13334,10823
13335,10823
13336,10823
13337,10935
13338,11243
13339,11243
13340,11560
13341,11365
13342,11103
13343,11043
13344,11043
13345,11043
13346,11266
13347,11043
13348,10709
13349,11078
13350,11087
13351,11087
13352,11087
13353,10578
13354,11272
13355,11272
13356,10787
13357,11272
13358,11272
13359,11272
13360,11377
13361,10371
13362,10288
13363,10518
13364,10210
13365,10161
13366,10005
13367,10210
13368,10291
13369,9928
13370,9775
13371,9607
13372,9070
13373,8700
13374,8710
13375,9146
13376,9270
13377,9051
13378,8994
13379,8816
13380,9280
13381,9242
13382,8984
13383,8968
13384,8795
13385,10207
13386,10476
13387,10055
13388,10223
13389,10230
13390,10348
13391,10215
13392,10403
13393,10548
13394,10852
13395,11036
13396,10899
13397,10379
13398,10399
13399,10320
13400,10928
13401,10966
13402,10936
13403,10359
13404,10379
13405,10323
13406,10379
13407,10379
13408,10346
13409,10307
13410,10433
13411,10554
13412,10554
13413,10490
13414,10594
13415,10109
13416,10048
13417,10100
13418,9501
13419,8652
13420,8898
13421,8936
13422,9048
13423,8632
13424,8736
13425,8471
13426,8481
13427,8597
13428,8296
13429,7787
13430,8618
13431,8355
13432,8555
13433,8569
13434,8640
13435,8411
13436,8035
13437,8754
13438,8351
13439,8129
13440,8585
13441,8170
13442,8128
13443,7411
13444,7974
13445,8093
13446,8070
13447,7492
13448,8044
13449,7791
13450,7782
13451,7476
13452,7822
13453,7879
13454,6708
13455,7282
13456,7607
13457,7932
13458,7617
13459,7666
13460,7575
13461,7175
13462,7175
13463,7097
13464,7625
13465,7728
13466,7472
13467,7932
13468,7527
13469,8408
13470,8627
13471,7593
13472,8496
13473,8358
13474,8525
13475,7474
13476,7230
13477,7230
13478,7962
13479,7562
13480,8538
13481,8090
13482,8374
13483,8255
13484,7745
13485,8485
13486,8200
13487,8770
13488,8783
13489,8394
13490,8394
13491,8400
13492,8836
13493,8836
13494,8536
13495,8746
13496,8833
13497,9403
13498,9107
13499,8958
13500,9030
13501,9030
13502,8740
13503,8522
13504,8878
13505,8707
13506,8634
13507,8936
13508,8002
13509,9731
13510,8798
13511,9607
13512,9595
13513,8161
13514,9631
13515,9631
13516,9306
13517,9805
13518,9659
13519,8082
13520,8082
13521,7321
13522,7783
13523,7520
13524,7625
13525,7737
13526,7789
13527,7710
13528,7710
13529,7710
13530,7710
13531,7710
13532,8818
13533,8763
13534,9154
13535,9392
13536,9154
13537,9154
13538,9178
13539,9348
13540,9178
13541,9370
13542,9178
13543,9339
13544,9677
13545,9677
13546,9412
13547,9815
13548,9408
13549,9835
13550,10039
13551,9526
13552,9526
13553,9872
13554,9798
13555,9753
13556,9906
13557,9906
13558,9808
13559,9902
13560,9902
13561,9900
13562,9853
13563,9900
13564,9975
13565,10048
13566,10124
13567,10223
13568,10098
13569,10223
13570,10223
13571,10098
13572,10223
13573,10098
13574,10223
13575,10223
13576,10699
13577,10672
13578,10663
13579,10672
13580,10957
13581,10957
13582,10957
13583,10018
13584,9915
13585,9915
13586,10396
13587,10396
13588,10216
13589,10216
13590,10216
13591,10216
13592,9400
13593,8905
13594,8875
13595,8852
13596,8852
13597,9116
13598,9567
13599,10415
13600,10090
13601,10415
13602,10415
13603,10090
13604,10415
13605,10415
13606,10415
13607,10090
13608,10090
13609,10090
13610,10415
13611,10090
13612,10415
13613,10415
13614,10415
13615,10090
13616,10415
13617,10415
13618,10218
13619,10544
13620,10693
13621,10218
13622,10693
13623,10240
13624,10240
13625,10977
13626,10977
13627,10343
13628,11063
13629,10429
13630,11063
13631,11002
13632,11197
13633,11197
13634,10364
13635,11156
13636,11156
13637,10364
13638,11631
13639,10693
13640,11869
13641,11197
13642,11197
13643,10720
13644,10720
13645,10636
13646,11007
13647,10636
13648,11098
13649,10727
13650,11478
13651,11553
13652,11553
13653,11649
13654,10848
13655,10848
13656,11346
13657,11346
13658,10848
13659,11346
13660,10737
13661,10627
13662,10350
13663,10029
13664,10029
13665,10029
13666,9492
13667,9492
13668,9434
13669,9434
13670,9434
13671,9434
13672,10070
13673,10070
13674,11048
13675,11111
13676,11111
13677,11111
13678,11048
13679,11529
13680,11691
13681,11549
13682,11596
13683,11596
13684,11596
13685,11435
13686,11435
13687,11462
13688,11279
13689,11279
13690,11088
13691,11118
13692,11252
13693,11252
13694,11158
13695,11158
13696,11209
13697,0
13698,0
13699,23
13700,23
13701,36
13702,87
13703,105
13704,105
13705,105
13706,122
13707,122
13708,123
13709,123
13710,123
13711,123
13712,123
13713,147
13714,147
13715,166
13716,166
13717,256
13718,271
13719,271
13720,271
13721,271
13722,271
13723,271
13724,271
13725,270
13726,270
13727,270
13728,270
13729,288
13730,288
13731,410
13732,410
13733,507
13734,507
13735,507
13736,546
13737,546
13738,649
13739,674
13740,690
13741,690
13742,690
13743,776
13744,776
13745,776
13746,776
13747,776
13748,776
13749,776
13750,800
13751,800
13752,800
13753,800
13754,758
13755,758
13756,758
13757,759
13758,851
13759,844
13760,844
13761,818
13762,818
13763,809
13764,861
13765,861
13766,874
13767,879
13768,888
13769,1107
13770,1188
13771,1066
13772,1075
13773,1208
13774,1197
13775,1057
13776,1041
13777,1049
13778,1161
13779,1185
13780,1156
13781,1146
13782,1095
13783,1134
13784,1263
13785,1259
13786,1100
13787,1077
13788,1111
13789,1359
13790,1351
13791,1523
13792,1432
13793,1503
13794,1567
13795,1543
13796,1474
13797,1524
13798,1703
13799,1608
13800,1669
13801,1749
13802,1702
13803,1843
13804,1822
13805,1822
13806,1816
13807,1815
13808,1894
13809,1937
13810,1950
13811,1932
13812,1932
13813,1919
13814,1919
13815,1844
13816,1938
13817,1938
13818,1955
13819,1899
13820,1930
13821,1896
13822,1894
13823,1861
13824,1986
13825,1997
13826,1997
13827,1965
13828,1977
13829,1977
13830,1957
13831,1957
13832,2160
13833,2160
13834,1946
13835,1946
13836,2084
13837,2115
13838,2082
13839,2106
13840,2082
13841,2059
13842,2059
13843,2088
13844,2135
13845,2126
13846,2126
13847,2344
13848,2344
13849,2494
13850,2483
13851,2516
13852,2498
13853,2590
13854,2590
13855,2590
13856,2590
13857,2475
13858,2553
13859,2651
13860,2756
13861,2786
13862,2777
13863,2723
13864,2713
13865,2599
13866,2931
13867,2676
13868,3129
13869,3070
13870,3066
13871,3147
13872,3170
13873,3134
13874,3170
13875,3303
13876,3276
13877,3303
13878,3569
13879,3334
13880,3331
13881,3400
13882,3406
13883,3820
13884,3413
13885,3486
13886,3417
13887,3496
13888,3555
13889,3477
13890,3555
13891,3528
13892,3536
13893,3490
13894,3540
13895,3540
13896,3490
13897,3490
13898,3572
13899,3507
13900,3368
13901,3505
13902,3421
13903,3459
13904,3450
13905,3497
13906,3450
13907,3450
13908,3666
13909,3619
13910,3678
13911,3720
13912,3593
13913,4165
13914,4230
13915,4230
13916,4157
13917,4157
13918,4254
13919,4063
13920,4254
13921,4254
13922,4254
13923,4254
13924,4254
13925,4160
13926,4254
13927,4134
13928,4206
13929,4161
13930,4255
13931,4255
13932,4255
13933,4333
13934,4442
13935,4442
13936,4401
13937,4401
13938,4489
13939,4489
13940,4489
13941,4521
13942,4489
13943,4489
13944,4642
13945,4606
13946,4612
13947,4577
13948,5236
13949,5236
13950,5256
13951,4941
13952,4902
13953,4957
13954,5068
13955,5087
13956,5042
13957,5077
13958,5092
13959,5159
13960,5193
13961,5220
13962,5220
13963,5188
13964,5119
13965,5258
13966,5339
13967,5097
13968,5021
13969,5022
13970,5091
13971,4930
13972,4969
13973,5417
13974,5466
13975,5069
13976,5191
13977,5412
13978,5675
13979,5615
13980,5675
13981,5687
13982,5621
13983,5608
13984,5531
13985,5506
13986,5704
13987,5636
13988,5693
13989,5555
13990,5493
13991,5475
13992,5551
13993,5569
13994,5535
13995,5459
13996,5614
13997,5643
13998,5749
13999,5987
14000,5990
14001,5617
14002,5649
14003,5952
14004,5774
14005,5873
14006,5913
14007,5907
14008,5907
14009,5907
14010,5926
14011,6442
14012,5965
14013,5969
14014,5951
14015,5955
14016,5912
14017,6475
14018,6464
14019,6226
14020,5953
14021,6186
14022,6142
14023,6259
14024,6442
14025,6582
14026,6311
14027,6284
14028,6469
14029,6531
14030,6667
14031,6697
14032,6535
14033,6438
14034,6377
14035,7280
14036,6596
14037,7134
14038,6808
14039,6793
14040,7362
14041,7217
14042,6828
14043,6504
14044,6670
14045,6932
14046,6963
14047,6746
14048,6900
14049,6789
14050,6836
14051,7285
14052,6967
14053,7099
14054,7201
14055,6895
14056,7163
14057,7237
14058,7071
14059,7049
14060,7210
14061,7457
14062,6994
14063,7218
14064,7341
14065,7564
14066,7686
14067,6972
14068,7635
14069,7375
14070,7528
14071,7701
14072,7583
14073,7537
14074,7600
14075,7968
14076,7968
14077,7967
14078,7962
14079,7927
14080,7862
14081,7657
14082,8052
14083,7843
14084,8115
14085,8003
14086,7842
14087,8452
14088,8207
14089,8409
14090,8411
14091,8242
14092,8140
14093,8023
14094,8060
14095,7945
14096,7491
14097,7668
14098,7898
14099,7862
14100,8124
14101,8124
14102,8198
14103,8198
14104,8016
14105,8023
14106,8382
14107,8382
14108,8290
14109,8263
14110,8525
14111,8550
14112,8675
14113,8375
14114,8192
14115,8428
14116,8257
14117,8272
14118,8464
14119,8510
14120,8893
14121,9021
14122,9053
14123,9204
14124,9204
14125,9245
14126,9182
14127,9055
14128,8951
14129,8910
14130,9240
14131,9371
14132,9232
14133,9232
14134,9065
14135,9065
14136,8975
14137,8684
14138,8979
14139,9421
14140,9215
14141,9221
14142,9282
14143,9752
14144,9692
14145,9675
14146,9541
14147,9163
14148,9295
14149,9393
14150,9757
14151,9757
14152,9484
14153,9639
14154,9506
14155,9506
14156,9766
14157,9730
14158,9730
14159,9951
14160,10529
14161,10376
14162,10546
14163,10546
14164,10546
14165,10651
14166,10651
14167,10259
14168,10411
14169,9760
14170,9595
14171,9563
14172,10263
14173,10437
14174,10596
14175,10603
14176,9946
14177,9946
14178,10164
14179,10329
14180,10410
14181,10581
14182,10697
14183,10623
14184,10623
14185,10766
14186,10956
14187,11023
14188,11023
14189,10802
14190,10823
14191,10823
14192,10823
14193,10935
14194,11243
14195,11243
14196,11560
14197,11365
14198,11103
14199,11043
14200,11043
14201,11043
14202,11266
14203,11043
14204,10709
14205,11078
14206,11087
14207,11087
14208,11087
14209,10578
14210,11272
14211,11272
14212,10787
14213,11272
14214,11272
14215,11272
14216,11377
14217,10371
14218,10288
14219,10518
14220,10210
14221,10161
14222,10005
14223,10210
14224,10291
14225,9928
14226,9775
14227,9607
14228,9070
14229,8700
14230,8710
14231,9146
14232,9270
14233,9051
14234,8994
14235,8816
14236,9280
14237,9242
14238,8984
14239,8968
14240,8795
14241,10207
14242,10476
14243,10055
14244,10223
14245,10230
14246,10348
14247,10215
14248,10403
14249,10548
14250,10852
14251,11036
14252,10899
14253,10379
14254,10399
14255,10320
14256,10928
14257,10966
14258,10936
14259,10359
14260,10379
14261,10323
14262,10379
14263,10379
14264,10346
14265,10307
14266,10433
14267,10554
14268,10554
14269,10490
14270,10594
14271,10109
14272,10048
14273,10100
14274,9501
14275,8652
14276,8898
14277,8936
14278,9048
14279,8632
14280,8736
14281,8471
14282,8481
14283,8597
14284,8296
14285,7787
14286,8618
14287,8355
14288,8555
14289,8569
14290,8640
14291,8411
14292,8035
14293,8754
14294,8351
14295,8129
14296,8585
14297,8170
14298,8128
14299,7411
14300,7974
14301,8093
14302,8070
14303,7492
14304,8044
14305,7791
14306,7782
14307,7476
14308,7822
14309,7879
14310,6708
14311,7282
14312,7607
14313,7932
14314,7617
14315,7666
14316,7575
14317,7175
14318,7175
14319,7097
14320,7625
14321,7728
14322,7472
14323,7932
14324,7527
14325,8408
14326,8627
14327,7593
14328,8496
14329,8358
14330,8525
14331,7474
14332,7230
14333,7230
14334,7962
14335,7562
14336,8538
14337,8090
14338,8374
14339,8255
14340,7745
14341,8485
14342,8200
14343,8770
14344,8783
14345,8394
14346,8394
14347,8400
14348,8836
14349,8836
14350,8536
14351,8746
14352,8833
14353,9403
14354,9107
14355,8958
14356,9030
14357,9030
14358,8740
14359,8522
14360,8878
14361,8707
14362,8634
14363,8936
14364,8002
14365,9731
14366,8798
14367,9607
14368,9595
14369,8161
14370,9631
14371,9631
14372,9306
14373,9805
14374,9659
14375,8082
14376,8082
14377,7321
14378,7783
14379,7520
14380,7625
14381,7737
14382,7789
14383,7710
14384,7710
14385,7710
14386,7710
14387,7710
14388,8818
14389,8763
14390,9154
14391,9392
14392,9154
14393,9154
14394,9178
14395,9348
14396,9178
14397,9370
14398,9178
14399,9339
14400,9677
14401,9677
14402,9412
14403,9815
14404,9408
14405,9835
14406,10039
14407,9526
14408,9526
14409,9872
14410,9798
14411,9753
14412,9906
14413,9906
14414,9808
14415,9902
14416,9902
14417,9900
14418,9853
14419,9900
14420,9975
14421,10048
14422,10124
14423,10223
14424,10098
14425,10223
14426,10223
14427,10098
14428,10223
14429,10098
14430,10223
14431,10223
14432,10699
14433,10672
14434,10663
14435,10672
14436,10957
14437,10957
14438,10957
14439,10018
14440,9915
14441,9915
14442,10396
14443,10396
14444,10216
14445,10216
14446,10216
14447,10216
14448,9400
14449,8905
14450,8875
14451,8852
14452,8852
14453,9116
14454,9567
14455,10415
14456,10090
14457,10415
14458,10415
14459,10090
14460,10415
14461,10415
14462,10415
14463,10090
14464,10090
14465,10090
14466,10415
14467,10090
14468,10415
14469,10415
14470,10415
14471,10090
14472,10415
14473,10415
14474,10218
14475,10544
14476,10693
14477,10218
14478,10693
14479,10240
14480,10240
14481,10977
14482,10977
14483,10343
14484,11063
14485,10429
14486,11063
14487,11002
14488,11197
14489,11197
14490,10364
14491,11156
14492,11156
14493,10364
14494,11631
14495,10693
14496,11869
14497,11197
14498,11197
14499,10720
14500,10720
14501,10636
14502,11007
14503,10636
14504,11098
14505,10727
14506,11478
14507,11553
14508,11553
14509,11649
14510,10848
14511,10848
14512,11346
14513,11346
14514,10848
14515,11346
14516,10737
14517,10627
14518,10350
14519,10029
14520,10029
14521,10029
14522,9492
14523,9492
14524,9434
14525,9434
14526,9434
14527,9434
14528,10070
14529,10070
14530,11048
14531,11111
14532,11111
14533,11111
14534,11048
14535,11529
14536,11691
14537,11549
14538,11596
14539,11596
14540,11596
14541,11435
14542,11435
14543,11462
14544,11279
14545,11279
14546,11088
14547,11118
14548,11252
14549,11252
14550,11158
14551,11158
14552,11209
14553,0
14554,0
14555,23
14556,23
14557,36
14558,87
14559,105
14560,105
14561,105
14562,122
14563,122
14564,123
14565,123
14566,123
14567,123
14568,123
14569,147
14570,147
14571,166
14572,166
14573,256
14574,271
14575,271
14576,271
14577,271
14578,271
14579,271
14580,271
14581,270
14582,270
14583,270
14584,270
14585,288
14586,288
14587,410
14588,410
14589,507
14590,507
14591,507
14592,546
14593,546
14594,649
14595,674
14596,690
14597,690
14598,690
14599,776
14600,776
14601,776
14602,776
14603,776
14604,776
14605,776
14606,800
14607,800
14608,800
14609,800
14610,758
14611,758
14612,758
14613,759
14614,851
14615,844
14616,844
14617,818
14618,818
14619,809
14620,861
14621,861
14622,874
14623,879
14624,888
14625,1107
14626,1188
14627,1066
14628,1075
14629,1208
14630,1197
14631,1057
14632,1041
14633,1049
14634,1161
14635,1185
14636,1156
14637,1146
14638,1095
14639,1134
14640,1263
14641,1259
14642,1100
14643,1077
14644,1111
14645,1359
14646,1351
14647,1523
14648,1432
14649,1503
14650,1567
14651,1543
14652,1474
14653,1524
14654,1703
14655,1608
14656,1669
14657,1749
14658,1702
14659,1843
14660,1822
14661,1822
14662,1816
14663,1815
14664,1894
14665,1937
14666,1950
14667,1932
14668,1932
14669,1919
14670,1919
14671,1844
14672,1938
14673,1938
14674,1955
14675,1899
14676,1930
14677,1896
14678,1894
14679,1861
14680,1986
14681,1997
14682,1997
14683,1965
14684,1977
14685,1977
14686,1957
14687,1957
14688,2160
14689,2160
14690,1946
14691,1946
14692,2084
14693,2115
14694,2082
14695,2106
14696,2082
14697,2059
14698,2059
14699,2088
14700,2135
14701,2126
14702,2126
14703,2344
14704,2344
14705,2494
14706,2483
14707,2516
14708,2498
14709,2590
14710,2590
14711,2590
14712,2590
14713,2475
14714,2553
14715,2651
14716,2756
14717,2786
14718,2777
14719,2723
14720,2713
14721,2599
14722,2931
14723,2676
14724,3129
14725,3070
14726,3066
14727,3147
14728,3170
14729,3134
14730,3170
14731,3303
14732,3276
14733,3303
14734,3569
14735,3334
14736,3331
14737,3400
14738,3406
14739,3820
14740,3413
14741,3486
14742,3417
14743,3496
14744,3555
14745,3477
14746,3555
14747,3528
14748,3536
14749,3490
14750,3540
14751,3540
14752,3490
14753,3490
14754,3572
14755,3507
14756,3368
14757,3505
14758,3421
14759,3459
14760,3450
14761,3497
14762,3450
14763,3450
14764,3666
14765,3619
14766,3678
14767,3720
14768,3593
14769,4165
14770,4230
14771,4230
14772,4157
14773,4157
14774,4254
14775,4063
14776,4254
14777,4254
14778,4254
14779,4254
14780,4254
14781,4160
14782,4254
14783,4134
14784,4206
14785,4161
14786,4255
14787,4255
14788,4255
14789,4333
14790,4442
14791,4442
14792,4401
14793,4401
14794,4489
14795,4489
14796,4489
14797,4521
14798,4489
14799,4489
14800,4642
14801,4606
14802,4612
14803,4577
14804,5236
14805,5236
14806,5256
14807,4941
14808,4902
14809,4957
14810,5068
14811,5087
14812,5042
14813,5077
14814,5092
14815,5159
14816,5193
14817,5220
14818,5220
14819,5188
14820,5119
14821,5258
14822,5339
14823,5097
14824,5021
14825,5022
14826,5091
14827,4930
14828,4969
14829,5417
14830,5466
14831,5069
14832,5191
14833,5412
14834,5675
14835,5615
14836,5675
14837,5687
14838,5621
14839,5608
14840,5531
14841,5506
14842,5704
14843,5636
14844,5693
14845,5555
14846,5493
14847,5475
14848,5551
14849,5569
14850,5535
14851,5459
14852,5614
14853,5643
14854,5749
14855,5987
14856,5990
14857,5617
14858,5649
14859,5952
14860,5774
14861,5873
14862,5913
14863,5907
14864,5907
14865,5907
14866,5926
14867,6442
14868,5965
14869,5969
14870,5951
14871,5955
14872,5912
14873,6475
14874,6464
14875,6226
14876,5953
14877,6186
14878,6142
14879,6259
14880,6442
14881,6582
14882,6311
14883,6284
14884,6469
14885,6531
14886,6667
14887,6697
14888,6535
14889,6438
14890,6377
14891,7280
14892,6596
14893,7134
14894,6808
14895,6793
14896,7362
14897,7217
14898,6828
14899,6504
14900,6670
14901,6932
14902,6963
14903,6746
14904,6900
14905,6789
14906,6836
14907,7285
14908,6967
14909,7099
14910,7201
14911,6895
14912,7163
14913,7237
14914,7071
14915,7049
14916,7210
14917,7457
14918,6994
14919,7218
14920,7341
14921,7564
14922,7686
14923,6972
14924,7635
14925,7375
14926,7528
14927,7701
14928,7583
14929,7537
14930,7600
14931,7968
14932,7968
14933,7967
14934,7962
14935,7927
14936,7862
14937,7657
14938,8052
14939,7843
14940,8115
14941,8003
14942,7842
14943,8452
14944,8207
14945,8409
14946,8411
14947,8242
14948,8140
14949,8023
14950,8060
14951,7945
14952,7491
14953,7668
14954,7898
14955,7862
14956,8124
14957,8124
14958,8198
14959,8198
14960,8016
14961,8023
14962,8382
14963,8382
14964,8290
14965,8263
14966,8525
14967,8550
14968,8675
14969,8375
14970,8192
14971,8428
14972,8257
14973,8272
14974,8464
14975,8510
14976,8893
14977,9021
14978,9053
14979,9204
14980,9204
14981,9245
14982,9182
14983,9055
14984,8951
14985,8910
14986,9240
14987,9371
14988,9232
14989,9232
14990,9065
14991,9065
14992,8975
14993,8684
14994,8979
14995,9421
14996,9215
14997,9221
14998,9282
14999,9752
15000,9692
15001,9675
15002,9541
15003,9163
15004,9295
15005,9393
15006,9757
15007,9757
15008,9484
15009,9639
15010,9506
15011,9506
15012,9766
15013,9730
15014,9730
15015,9951
15016,10529
15017,10376
15018,10546
15019,10546
15020,10546
15021,10651
15022,10651
15023,10259
15024,10411
15025,9760
15026,9595
15027,9563
15028,10263
15029,10437
15030,10596
15031,10603
15032,9946
15033,9946
15034,10164
15035,10329
15036,10410
15037,10581
15038,10697
15039,10623
15040,10623
15041,10766
15042,10956
15043,11023
15044,11023
15045,10802
15046,10823
15047,10823
15048,10823
15049,10935
15050,11243
15051,11243
15052,11560
15053,11365
15054,11103
15055,11043
15056,11043
15057,11043
15058,11266
15059,11043
15060,10709
15061,11078
15062,11087
15063,11087
15064,11087
15065,10578
15066,11272
15067,11272
15068,10787
15069,11272
15070,11272
15071,11272
15072,11377
15073,10371
15074,10288
15075,10518
15076,10210
15077,10161
15078,10005
15079,10210
15080,10291
15081,9928
15082,9775
15083,9607
15084,9070
15085,8700
15086,8710
15087,9146
15088,9270
15089,9051
15090,8994
15091,8816
15092,9280
15093,9242
15094,8984
15095,8968
15096,8795
15097,10207
15098,10476
15099,10055
15100,10223
15101,10230
15102,10348
15103,10215
15104,10403
15105,10548
15106,10852
15107,11036
15108,10899
15109,10379
15110,10399
15111,10320
15112,10928
15113,10966
15114,10936
15115,10359
15116,10379
15117,10323
15118,10379
15119,10379
15120,10346
15121,10307
15122,10433
15123,10554
15124,10554
15125,10490
15126,10594
15127,10109
15128,10048
15129,10100
15130,9501
15131,8652
15132,8898
15133,8936
15134,9048
15135,8632
15136,8736
15137,8471
15138,8481
15139,8597
15140,8296
15141,7787
15142,8618
15143,8355
15144,8555
15145,8569
15146,8640
15147,8411
15148,8035
15149,8754
15150,8351
15151,8129
15152,8585
15153,8170
15154,8128
15155,7411
15156,7974
15157,8093
15158,8070
15159,7492
15160,8044
15161,7791
15162,7782
15163,7476
15164,7822
15165,7879
15166,6708
15167,7282
15168,7607
15169,7932
15170,7617
15171,7666
15172,7575
15173,7175
15174,7175
15175,7097
15176,7625
15177,7728
15178,7472
15179,7932
15180,7527
15181,8408
15182,8627
15183,7593
15184,8496
15185,8358
15186,8525
15187,7474
15188,7230
15189,7230
15190,7962
15191,7562
15192,8538
15193,8090
15194,8374
15195,8255
15196,7745
15197,8485
15198,8200
15199,8770
15200,8783
15201,8394
15202,8394
15203,8400
15204,8836
15205,8836
15206,8536
15207,8746
15208,8833
15209,9403
15210,9107
15211,8958
15212,9030
15213,9030
15214,8740
15215,8522
15216,8878
15217,8707
15218,8634
15219,8936
15220,8002
15221,9731
15222,8798
15223,9607
15224,9595
15225,8161
15226,9631
15227,9631
15228,9306
15229,9805
15230,9659
15231,8082
15232,8082
15233,7321
15234,7783
15235,7520
15236,7625
15237,7737
15238,7789
15239,7710
15240,7710
15241,7710
15242,7710
15243,7710
15244,8818
15245,8763
15246,9154
15247,9392
15248,9154
15249,9154
15250,9178
15251,9348
15252,9178
15253,9370
15254,9178
15255,9339
15256,9677
15257,9677
15258,9412
15259,9815
15260,9408
15261,9835
15262,10039
15263,9526
15264,9526
15265,9872
15266,9798
15267,9753
15268,9906
15269,9906
15270,9808
15271,9902
15272,9902
15273,9900
15274,9853
15275,9900
15276,9975
15277,10048
15278,10124
15279,10223
15280,10098
15281,10223
15282,10223
15283,10098
15284,10223
15285,10098
15286,10223
15287,10223
15288,10699
15289,10672
15290,10663
15291,10672
15292,10957
15293,10957
15294,10957
15295,10018
15296,9915
15297,9915
15298,10396
15299,10396
15300,10216
15301,10216
15302,10216
15303,10216
15304,9400
15305,8905
15306,8875
15307,8852
15308,8852
15309,9116
15310,9567
15311,10415
15312,10090
15313,10415
15314,10415
15315,10090
15316,10415
15317,10415
15318,10415
15319,10090
15320,10090
15321,10090
15322,10415
15323,10090
15324,10415
15325,10415
15326,10415
15327,10090
15328,10415
15329,10415
15330,10218
15331,10544
15332,10693
15333,10218
15334,10693
15335,10240
15336,10240
15337,10977
15338,10977
15339,10343
15340,11063
